"var.x1"	"var.x2"	"var.mid"
0.815	7.165	3.99
0.815	7.19	4.0025
0.815	7.215	4.015
0.815	7.24	4.0275
0.815	7.265	4.04
0.815	7.29	4.0525
0.815	7.315	4.065
0.815	7.34	4.0775
0.815	7.365	4.09
0.815	7.39	4.1025
0.815	7.415	4.115
0.815	7.44	4.1275
0.815	7.465	4.14
0.815	7.49	4.1525
0.815	7.515	4.165
0.815	7.54	4.1775
0.815	7.565	4.19
0.815	7.59	4.2025
0.815	7.615	4.215
0.815	7.64	4.2275
0.815	7.665	4.24
0.815	7.69	4.2525
0.815	7.715	4.265
0.815	7.74	4.2775
0.815	7.765	4.29
0.815	7.79	4.3025
0.815	7.815	4.315
0.815	7.84	4.3275
0.815	7.865	4.34
0.815	7.89	4.3525
0.815	7.915	4.365
0.815	7.94	4.3775
0.815	7.965	4.39
0.815	7.99	4.4025
0.815	8.015	4.415
0.815	8.04	4.4275
0.815	8.065	4.44
0.815	8.09	4.4525
0.815	8.115	4.465
0.815	8.14	4.4775
0.815	8.165	4.49
0.815	8.19	4.5025
0.815	8.215	4.515
0.815	8.24	4.5275
0.815	8.265	4.54
0.815	8.29	4.5525
0.815	8.315	4.565
0.815	8.34	4.5775
0.815	8.365	4.59
0.815	8.39	4.6025
0.815	8.415	4.615
0.815	8.44	4.6275
0.815	8.465	4.64
0.815	8.49	4.6525
0.815	8.515	4.665
0.815	8.54	4.6775
0.815	8.565	4.69
0.815	8.59	4.7025
0.815	8.615	4.715
0.815	8.64	4.7275
0.815	8.665	4.74
0.815	8.69	4.7525
0.815	8.715	4.765
0.815	8.74	4.7775
0.815	8.765	4.79
0.815	8.79	4.8025
0.815	8.815	4.815
0.815	8.84	4.8275
0.815	8.865	4.84
0.815	8.89	4.8525
0.815	8.915	4.865
0.815	8.94	4.8775
0.815	8.965	4.89
0.815	8.99	4.9025
0.815	9.015	4.915
0.815	9.04	4.9275
0.815	9.065	4.94
0.815	9.09	4.9525
0.815	9.115	4.965
0.815	9.14	4.9775
0.815	9.165	4.99
0.815	9.19	5.0025
0.815	9.215	5.015
0.815	9.24	5.0275
0.815	9.265	5.04
0.815	9.29	5.0525
0.815	9.315	5.065
0.815	9.34	5.0775
0.815	9.365	5.09
0.815	9.39	5.1025
0.815	9.415	5.115
0.815	9.44	5.1275
0.815	9.465	5.14
0.815	9.49	5.1525
0.815	9.515	5.165
0.815	9.54	5.1775
0.815	9.565	5.19
0.815	9.59	5.2025
0.815	9.615	5.215
0.815	9.64	5.2275
0.815	9.665	5.24
0.815	9.69	5.2525
0.815	9.715	5.265
0.815	9.74	5.2775
0.815	9.765	5.29
0.815	9.79	5.3025
0.815	9.815	5.315
0.815	9.84	5.3275
0.815	9.865	5.34
0.815	9.89	5.3525
0.815	9.915	5.365
0.815	9.94	5.3775
0.815	9.965	5.39
0.815	9.99	5.4025
0.815	10.015	5.415
0.815	10.04	5.4275
0.815	10.065	5.44
0.815	10.09	5.4525
0.815	10.115	5.465
0.815	10.14	5.4775
0.815	10.165	5.49
0.815	10.19	5.5025
0.815	10.215	5.515
0.815	10.24	5.5275
0.815	10.265	5.54
0.815	10.29	5.5525
0.815	10.315	5.565
0.815	10.34	5.5775
0.815	10.365	5.59
0.815	10.39	5.6025
0.815	10.415	5.615
0.815	10.44	5.6275
0.815	10.465	5.64
0.815	10.49	5.6525
0.815	10.515	5.665
0.815	10.54	5.6775
0.815	10.565	5.69
0.815	10.59	5.7025
0.815	10.615	5.715
0.815	10.64	5.7275
0.815	10.665	5.74
0.815	10.69	5.7525
0.815	10.715	5.765
0.815	10.74	5.7775
0.815	10.765	5.79
0.815	10.79	5.8025
0.815	10.815	5.815
0.815	10.84	5.8275
0.815	10.865	5.84
0.815	10.89	5.8525
0.815	10.915	5.865
0.815	10.94	5.8775
0.815	10.965	5.89
0.815	10.99	5.9025
0.815	11.015	5.915
0.815	11.04	5.9275
0.815	11.065	5.94
0.815	11.09	5.9525
0.815	11.115	5.965
0.815	11.14	5.9775
0.815	11.165	5.99
0.815	11.19	6.0025
0.815	11.215	6.015
0.815	11.24	6.0275
0.815	11.265	6.04
0.815	11.29	6.0525
0.815	11.315	6.065
0.815	11.34	6.0775
0.815	11.365	6.09
0.815	11.39	6.1025
0.815	11.415	6.115
0.815	11.44	6.1275
0.815	11.465	6.14
0.815	11.49	6.1525
0.815	11.515	6.165
0.815	11.54	6.1775
0.815	11.565	6.19
0.815	11.59	6.2025
0.815	11.615	6.215
0.815	11.64	6.2275
0.815	11.665	6.24
0.815	11.69	6.2525
0.815	11.715	6.265
0.815	11.74	6.2775
0.815	11.765	6.29
0.815	11.79	6.3025
0.815	11.815	6.315
0.815	11.84	6.3275
0.815	11.865	6.34
0.815	11.89	6.3525
0.815	11.915	6.365
0.815	11.94	6.3775
0.815	11.965	6.39
0.815	11.99	6.4025
0.815	12.015	6.415
0.815	12.04	6.4275
0.815	12.065	6.44
0.815	12.09	6.4525
0.815	12.115	6.465
0.815	12.14	6.4775
0.815	12.165	6.49
0.815	12.19	6.5025
0.815	12.215	6.515
0.815	12.24	6.5275
0.815	12.265	6.54
0.815	12.29	6.5525
0.815	12.315	6.565
0.815	12.34	6.5775
0.815	12.365	6.59
0.815	12.39	6.6025
0.815	12.415	6.615
0.815	12.44	6.6275
0.815	12.465	6.64
0.815	12.49	6.6525
0.815	12.515	6.665
0.815	12.54	6.6775
0.815	12.565	6.69
0.815	12.59	6.7025
0.815	12.615	6.715
0.815	12.64	6.7275
0.815	12.665	6.74
0.815	12.69	6.7525
0.815	12.715	6.765
0.815	12.74	6.7775
0.815	12.765	6.79
0.815	12.79	6.8025
0.815	12.815	6.815
0.815	12.84	6.8275
0.815	12.865	6.84
0.815	12.89	6.8525
0.84	0.865	0.8525
0.84	0.89	0.865
0.84	0.915	0.8775
0.84	0.94	0.89
0.84	0.965	0.9025
0.84	0.99	0.915
0.84	1.015	0.9275
0.84	1.04	0.94
0.84	1.065	0.9525
0.84	1.09	0.965
0.84	1.115	0.9775
0.84	1.14	0.99
0.84	1.165	1.0025
0.84	1.19	1.015
0.84	1.215	1.0275
0.84	1.24	1.04
0.84	1.265	1.0525
0.84	1.29	1.065
0.84	1.315	1.0775
0.84	1.34	1.09
0.84	1.365	1.1025
0.84	1.39	1.115
0.84	1.415	1.1275
0.84	1.44	1.14
0.84	1.465	1.1525
0.84	1.49	1.165
0.84	1.515	1.1775
0.84	1.54	1.19
0.84	1.565	1.2025
0.84	1.59	1.215
0.84	1.615	1.2275
0.84	1.64	1.24
0.84	1.665	1.2525
0.84	1.69	1.265
0.84	1.715	1.2775
0.84	1.74	1.29
0.84	1.765	1.3025
0.84	1.79	1.315
0.84	1.815	1.3275
0.84	1.84	1.34
0.84	1.865	1.3525
0.84	1.89	1.365
0.84	1.915	1.3775
0.84	1.94	1.39
0.84	1.965	1.4025
0.84	1.99	1.415
0.84	2.015	1.4275
0.84	2.04	1.44
0.84	2.065	1.4525
0.84	2.09	1.465
0.84	2.115	1.4775
0.84	2.14	1.49
0.84	2.165	1.5025
0.84	2.19	1.515
0.84	2.215	1.5275
0.84	2.24	1.54
0.84	2.265	1.5525
0.84	2.29	1.565
0.84	2.315	1.5775
0.84	2.34	1.59
0.84	2.365	1.6025
0.84	2.39	1.615
0.84	2.415	1.6275
0.84	2.44	1.64
0.84	2.465	1.6525
0.84	2.49	1.665
0.84	2.515	1.6775
0.84	2.54	1.69
0.84	2.565	1.7025
0.84	2.59	1.715
0.84	2.615	1.7275
0.84	2.64	1.74
0.84	2.665	1.7525
0.84	2.69	1.765
0.84	2.715	1.7775
0.84	2.74	1.79
0.84	2.765	1.8025
0.84	2.79	1.815
0.84	2.815	1.8275
0.84	2.84	1.84
0.84	2.865	1.8525
0.84	2.89	1.865
0.84	2.915	1.8775
0.84	2.94	1.89
0.84	2.965	1.9025
0.84	2.99	1.915
0.84	3.015	1.9275
0.84	3.04	1.94
0.84	3.065	1.9525
0.84	3.09	1.965
0.84	3.115	1.9775
0.84	3.14	1.99
0.84	3.165	2.0025
0.84	3.19	2.015
0.84	3.215	2.0275
0.84	3.24	2.04
0.84	3.265	2.0525
0.84	3.29	2.065
0.84	3.315	2.0775
0.84	3.34	2.09
0.84	3.365	2.1025
0.84	3.39	2.115
0.84	3.415	2.1275
0.84	3.44	2.14
0.84	3.465	2.1525
0.84	3.49	2.165
0.84	3.515	2.1775
0.84	3.54	2.19
0.84	3.565	2.2025
0.84	3.59	2.215
0.84	3.615	2.2275
0.84	3.64	2.24
0.84	3.665	2.2525
0.84	3.69	2.265
0.84	3.715	2.2775
0.84	3.74	2.29
0.84	3.765	2.3025
0.84	3.79	2.315
0.84	3.815	2.3275
0.84	3.84	2.34
0.84	3.865	2.3525
0.84	3.89	2.365
0.84	3.915	2.3775
0.84	3.94	2.39
0.84	3.965	2.4025
0.84	3.99	2.415
0.84	4.015	2.4275
0.84	4.04	2.44
0.84	4.065	2.4525
0.84	4.09	2.465
0.84	4.115	2.4775
0.84	4.14	2.49
0.84	4.165	2.5025
0.84	4.19	2.515
0.84	4.215	2.5275
0.84	4.24	2.54
0.84	4.265	2.5525
0.84	4.29	2.565
0.84	4.315	2.5775
0.84	4.34	2.59
0.84	4.365	2.6025
0.84	4.39	2.615
0.84	4.415	2.6275
0.84	4.44	2.64
0.84	4.465	2.6525
0.84	4.49	2.665
0.84	4.515	2.6775
0.84	4.54	2.69
0.84	4.565	2.7025
0.84	4.59	2.715
0.84	4.615	2.7275
0.84	4.64	2.74
0.84	4.665	2.7525
0.84	4.69	2.765
0.84	4.715	2.7775
0.84	4.74	2.79
0.84	4.765	2.8025
0.84	4.79	2.815
0.84	4.815	2.8275
0.84	4.84	2.84
0.84	4.865	2.8525
0.84	4.89	2.865
0.84	4.915	2.8775
0.84	4.94	2.89
0.84	4.965	2.9025
0.84	4.99	2.915
0.84	5.015	2.9275
0.84	5.04	2.94
0.84	5.065	2.9525
0.84	5.09	2.965
0.84	5.115	2.9775
0.84	5.14	2.99
0.84	5.165	3.0025
0.84	5.19	3.015
0.84	5.215	3.0275
0.84	5.24	3.04
0.84	5.265	3.0525
0.84	5.29	3.065
0.84	5.315	3.0775
0.84	5.34	3.09
0.84	5.365	3.1025
0.84	5.39	3.115
0.84	5.415	3.1275
0.84	5.44	3.14
0.84	5.465	3.1525
0.84	5.49	3.165
0.84	5.515	3.1775
0.84	5.54	3.19
0.84	5.565	3.2025
0.84	5.59	3.215
0.84	5.615	3.2275
0.84	5.64	3.24
0.84	5.665	3.2525
0.84	5.69	3.265
0.84	5.715	3.2775
0.84	5.74	3.29
0.84	5.765	3.3025
0.84	5.79	3.315
0.84	5.815	3.3275
0.84	5.84	3.34
0.84	5.865	3.3525
0.84	5.89	3.365
0.84	5.915	3.3775
0.84	5.94	3.39
0.84	5.965	3.4025
0.84	5.99	3.415
0.84	6.015	3.4275
0.84	6.04	3.44
0.84	6.065	3.4525
0.84	6.09	3.465
0.84	6.115	3.4775
0.84	6.14	3.49
0.84	6.165	3.5025
0.84	6.19	3.515
0.84	6.215	3.5275
0.84	6.24	3.54
0.84	6.265	3.5525
0.84	6.29	3.565
0.84	6.315	3.5775
0.84	6.34	3.59
0.84	6.365	3.6025
0.84	6.39	3.615
0.84	6.415	3.6275
0.84	6.44	3.64
0.84	6.465	3.6525
0.84	6.49	3.665
0.84	6.515	3.6775
0.84	6.54	3.69
0.84	6.565	3.7025
0.84	6.59	3.715
0.84	6.615	3.7275
0.84	6.64	3.74
0.84	6.665	3.7525
0.84	6.69	3.765
0.84	6.715	3.7775
0.84	6.74	3.79
0.84	6.765	3.8025
0.84	6.79	3.815
0.84	6.815	3.8275
0.84	6.84	3.84
0.84	6.865	3.8525
0.84	6.89	3.865
0.84	6.915	3.8775
0.84	6.94	3.89
0.84	6.965	3.9025
0.84	6.99	3.915
0.84	7.015	3.9275
0.84	7.04	3.94
0.84	7.065	3.9525
0.84	7.09	3.965
0.84	7.115	3.9775
0.84	7.14	3.99
0.84	7.165	4.0025
0.84	7.19	4.015
0.84	7.215	4.0275
0.84	7.24	4.04
0.84	7.265	4.0525
0.84	7.29	4.065
0.84	7.315	4.0775
0.84	7.34	4.09
0.84	7.365	4.1025
0.84	7.39	4.115
0.84	7.415	4.1275
0.84	7.44	4.14
0.84	7.465	4.1525
0.84	7.49	4.165
0.84	7.515	4.1775
0.84	7.54	4.19
0.84	7.565	4.2025
0.84	7.59	4.215
0.84	7.615	4.2275
0.84	7.64	4.24
0.84	7.665	4.2525
0.84	7.69	4.265
0.84	7.715	4.2775
0.84	7.74	4.29
0.84	7.765	4.3025
0.84	7.79	4.315
0.84	7.815	4.3275
0.84	7.84	4.34
0.84	7.865	4.3525
0.84	7.89	4.365
0.84	7.915	4.3775
0.84	7.94	4.39
0.84	7.965	4.4025
0.84	7.99	4.415
0.84	8.015	4.4275
0.84	8.04	4.44
0.84	8.065	4.4525
0.84	8.09	4.465
0.84	8.115	4.4775
0.84	8.14	4.49
0.84	8.165	4.5025
0.84	8.19	4.515
0.84	8.215	4.5275
0.84	8.24	4.54
0.84	8.265	4.5525
0.84	8.29	4.565
0.84	8.315	4.5775
0.84	8.34	4.59
0.84	8.365	4.6025
0.84	8.39	4.615
0.84	8.415	4.6275
0.84	8.44	4.64
0.84	8.465	4.6525
0.84	8.49	4.665
0.84	8.515	4.6775
0.84	8.54	4.69
0.84	8.565	4.7025
0.84	8.59	4.715
0.84	8.615	4.7275
0.84	8.64	4.74
0.84	8.665	4.7525
0.84	8.69	4.765
0.84	8.715	4.7775
0.84	8.74	4.79
0.84	8.765	4.8025
0.84	8.79	4.815
0.84	8.815	4.8275
0.84	8.84	4.84
0.84	8.865	4.8525
0.84	8.89	4.865
0.84	8.915	4.8775
0.84	8.94	4.89
0.84	8.965	4.9025
0.84	8.99	4.915
0.84	9.015	4.9275
0.84	9.04	4.94
0.84	9.065	4.9525
0.84	9.09	4.965
0.84	9.115	4.9775
0.84	9.14	4.99
0.84	9.165	5.0025
0.84	9.19	5.015
0.84	9.215	5.0275
0.84	9.24	5.04
0.84	9.265	5.0525
0.84	9.29	5.065
0.84	9.315	5.0775
0.84	9.34	5.09
0.84	9.365	5.1025
0.84	9.39	5.115
0.84	9.415	5.1275
0.84	9.44	5.14
0.84	9.465	5.1525
0.84	9.49	5.165
0.84	9.515	5.1775
0.84	9.54	5.19
0.84	9.565	5.2025
0.84	9.59	5.215
0.84	9.615	5.2275
0.84	9.64	5.24
0.84	9.665	5.2525
0.84	9.69	5.265
0.84	9.715	5.2775
0.84	9.74	5.29
0.84	9.765	5.3025
0.84	9.79	5.315
0.84	9.815	5.3275
0.84	9.84	5.34
0.84	9.865	5.3525
0.84	9.89	5.365
0.84	9.915	5.3775
0.84	9.94	5.39
0.84	9.965	5.4025
0.84	9.99	5.415
0.84	10.015	5.4275
0.84	10.04	5.44
0.84	10.065	5.4525
0.84	10.09	5.465
0.84	10.115	5.4775
0.84	10.14	5.49
0.84	10.165	5.5025
0.84	10.19	5.515
0.84	10.215	5.5275
0.84	10.24	5.54
0.84	10.265	5.5525
0.84	10.29	5.565
0.84	10.315	5.5775
0.84	10.34	5.59
0.84	10.365	5.6025
0.84	10.39	5.615
0.84	10.415	5.6275
0.84	10.44	5.64
0.84	10.465	5.6525
0.84	10.49	5.665
0.84	10.515	5.6775
0.84	10.54	5.69
0.84	10.565	5.7025
0.84	10.59	5.715
0.84	10.615	5.7275
0.84	10.64	5.74
0.84	10.665	5.7525
0.84	10.69	5.765
0.84	10.715	5.7775
0.84	10.74	5.79
0.84	10.765	5.8025
0.84	10.79	5.815
0.84	10.815	5.8275
0.84	10.84	5.84
0.84	10.865	5.8525
0.84	10.89	5.865
0.84	10.915	5.8775
0.84	10.94	5.89
0.84	10.965	5.9025
0.84	10.99	5.915
0.84	11.015	5.9275
0.84	11.04	5.94
0.84	11.065	5.9525
0.84	11.09	5.965
0.84	11.115	5.9775
0.84	11.14	5.99
0.84	11.165	6.0025
0.84	11.19	6.015
0.84	11.215	6.0275
0.84	11.24	6.04
0.84	11.265	6.0525
0.84	11.29	6.065
0.84	11.315	6.0775
0.84	11.34	6.09
0.84	11.365	6.1025
0.84	11.39	6.115
0.84	11.415	6.1275
0.84	11.44	6.14
0.84	11.465	6.1525
0.84	11.49	6.165
0.84	11.515	6.1775
0.84	11.54	6.19
0.84	11.565	6.2025
0.84	11.59	6.215
0.84	11.615	6.2275
0.84	11.64	6.24
0.84	11.665	6.2525
0.84	11.69	6.265
0.84	11.715	6.2775
0.84	11.74	6.29
0.84	11.765	6.3025
0.84	11.79	6.315
0.84	11.815	6.3275
0.84	11.84	6.34
0.84	11.865	6.3525
0.84	11.89	6.365
0.84	11.915	6.3775
0.84	11.94	6.39
0.84	11.965	6.4025
0.84	11.99	6.415
0.84	12.015	6.4275
0.84	12.04	6.44
0.84	12.065	6.4525
0.84	12.09	6.465
0.84	12.115	6.4775
0.84	12.14	6.49
0.84	12.165	6.5025
0.84	12.19	6.515
0.84	12.215	6.5275
0.84	12.24	6.54
0.84	12.265	6.5525
0.84	12.29	6.565
0.84	12.315	6.5775
0.84	12.34	6.59
0.84	12.365	6.6025
0.84	12.39	6.615
0.84	12.415	6.6275
0.84	12.44	6.64
0.84	12.465	6.6525
0.84	12.49	6.665
0.84	12.515	6.6775
0.84	12.54	6.69
0.84	12.565	6.7025
0.84	12.59	6.715
0.84	12.615	6.7275
0.84	12.64	6.74
0.84	12.665	6.7525
0.84	12.69	6.765
0.84	12.715	6.7775
0.84	12.74	6.79
0.84	12.765	6.8025
0.84	12.79	6.815
0.84	12.815	6.8275
0.84	12.84	6.84
0.84	12.865	6.8525
0.84	12.89	6.865
0.865	0.89	0.8775
0.865	0.915	0.89
0.865	0.94	0.9025
0.865	0.965	0.915
0.865	0.99	0.9275
0.865	1.015	0.94
0.865	1.04	0.9525
0.865	1.065	0.965
0.865	1.09	0.9775
0.865	1.115	0.99
0.865	1.14	1.0025
0.865	1.165	1.015
0.865	1.19	1.0275
0.865	1.215	1.04
0.865	1.24	1.0525
0.865	1.265	1.065
0.865	1.29	1.0775
0.865	1.315	1.09
0.865	1.34	1.1025
0.865	1.365	1.115
0.865	1.39	1.1275
0.865	1.415	1.14
0.865	1.44	1.1525
0.865	1.465	1.165
0.865	1.49	1.1775
0.865	1.515	1.19
0.865	1.54	1.2025
0.865	1.565	1.215
0.865	1.59	1.2275
0.865	1.615	1.24
0.865	1.64	1.2525
0.865	1.665	1.265
0.865	1.69	1.2775
0.865	1.715	1.29
0.865	1.74	1.3025
0.865	1.765	1.315
0.865	1.79	1.3275
0.865	1.815	1.34
0.865	1.84	1.3525
0.865	1.865	1.365
0.865	1.89	1.3775
0.865	1.915	1.39
0.865	1.94	1.4025
0.865	1.965	1.415
0.865	1.99	1.4275
0.865	2.015	1.44
0.865	2.04	1.4525
0.865	2.065	1.465
0.865	2.09	1.4775
0.865	2.115	1.49
0.865	2.14	1.5025
0.865	2.165	1.515
0.865	2.19	1.5275
0.865	2.215	1.54
0.865	2.24	1.5525
0.865	2.265	1.565
0.865	2.29	1.5775
0.865	2.315	1.59
0.865	2.34	1.6025
0.865	2.365	1.615
0.865	2.39	1.6275
0.865	2.415	1.64
0.865	2.44	1.6525
0.865	2.465	1.665
0.865	2.49	1.6775
0.865	2.515	1.69
0.865	2.54	1.7025
0.865	2.565	1.715
0.865	2.59	1.7275
0.865	2.615	1.74
0.865	2.64	1.7525
0.865	2.665	1.765
0.865	2.69	1.7775
0.865	2.715	1.79
0.865	2.74	1.8025
0.865	2.765	1.815
0.865	2.79	1.8275
0.865	2.815	1.84
0.865	2.84	1.8525
0.865	2.865	1.865
0.865	2.89	1.8775
0.865	2.915	1.89
0.865	2.94	1.9025
0.865	2.965	1.915
0.865	2.99	1.9275
0.865	3.015	1.94
0.865	3.04	1.9525
0.865	3.065	1.965
0.865	3.09	1.9775
0.865	3.115	1.99
0.865	3.14	2.0025
0.865	3.165	2.015
0.865	3.19	2.0275
0.865	3.215	2.04
0.865	3.24	2.0525
0.865	3.265	2.065
0.865	3.29	2.0775
0.865	3.315	2.09
0.865	3.34	2.1025
0.865	3.365	2.115
0.865	3.39	2.1275
0.865	3.415	2.14
0.865	3.44	2.1525
0.865	3.465	2.165
0.865	3.49	2.1775
0.865	3.515	2.19
0.865	3.54	2.2025
0.865	3.565	2.215
0.865	3.59	2.2275
0.865	3.615	2.24
0.865	3.64	2.2525
0.865	3.665	2.265
0.865	3.69	2.2775
0.865	3.715	2.29
0.865	3.74	2.3025
0.865	3.765	2.315
0.865	3.79	2.3275
0.865	3.815	2.34
0.865	3.84	2.3525
0.865	3.865	2.365
0.865	3.89	2.3775
0.865	3.915	2.39
0.865	3.94	2.4025
0.865	3.965	2.415
0.865	3.99	2.4275
0.865	4.015	2.44
0.865	4.04	2.4525
0.865	4.065	2.465
0.865	4.09	2.4775
0.865	4.115	2.49
0.865	4.14	2.5025
0.865	4.165	2.515
0.865	4.19	2.5275
0.865	4.215	2.54
0.865	4.24	2.5525
0.865	4.265	2.565
0.865	4.29	2.5775
0.865	4.315	2.59
0.865	4.34	2.6025
0.865	4.365	2.615
0.865	4.39	2.6275
0.865	4.415	2.64
0.865	4.44	2.6525
0.865	4.465	2.665
0.865	4.49	2.6775
0.865	4.515	2.69
0.865	4.54	2.7025
0.865	4.565	2.715
0.865	4.59	2.7275
0.865	4.615	2.74
0.865	4.64	2.7525
0.865	4.665	2.765
0.865	4.69	2.7775
0.865	4.715	2.79
0.865	4.74	2.8025
0.865	4.765	2.815
0.865	4.79	2.8275
0.865	4.815	2.84
0.865	4.84	2.8525
0.865	4.865	2.865
0.865	4.89	2.8775
0.865	4.915	2.89
0.865	4.94	2.9025
0.865	4.965	2.915
0.865	4.99	2.9275
0.865	5.015	2.94
0.865	5.04	2.9525
0.865	5.065	2.965
0.865	5.09	2.9775
0.865	5.115	2.99
0.865	5.14	3.0025
0.865	5.165	3.015
0.865	5.19	3.0275
0.865	5.215	3.04
0.865	5.24	3.0525
0.865	5.265	3.065
0.865	5.29	3.0775
0.865	5.315	3.09
0.865	5.34	3.1025
0.865	5.365	3.115
0.865	5.39	3.1275
0.865	5.415	3.14
0.865	5.44	3.1525
0.865	5.465	3.165
0.865	5.49	3.1775
0.865	5.515	3.19
0.865	5.54	3.2025
0.865	5.565	3.215
0.865	5.59	3.2275
0.865	5.615	3.24
0.865	5.64	3.2525
0.865	5.665	3.265
0.865	5.69	3.2775
0.865	5.715	3.29
0.865	5.74	3.3025
0.865	5.765	3.315
0.865	5.79	3.3275
0.865	5.815	3.34
0.865	5.84	3.3525
0.865	5.865	3.365
0.865	5.89	3.3775
0.865	5.915	3.39
0.865	5.94	3.4025
0.865	5.965	3.415
0.865	5.99	3.4275
0.865	6.015	3.44
0.865	6.04	3.4525
0.865	6.065	3.465
0.865	6.09	3.4775
0.865	6.115	3.49
0.865	6.14	3.5025
0.865	6.165	3.515
0.865	6.19	3.5275
0.865	6.215	3.54
0.865	6.24	3.5525
0.865	6.265	3.565
0.865	6.29	3.5775
0.865	6.315	3.59
0.865	6.34	3.6025
0.865	6.365	3.615
0.865	6.39	3.6275
0.865	6.415	3.64
0.865	6.44	3.6525
0.865	6.465	3.665
0.865	6.49	3.6775
0.865	6.515	3.69
0.865	6.54	3.7025
0.865	6.565	3.715
0.865	6.59	3.7275
0.865	6.615	3.74
0.865	6.64	3.7525
0.865	6.665	3.765
0.865	6.69	3.7775
0.865	6.715	3.79
0.865	6.74	3.8025
0.865	6.765	3.815
0.865	6.79	3.8275
0.865	6.815	3.84
0.865	6.84	3.8525
0.865	6.865	3.865
0.865	6.89	3.8775
0.865	6.915	3.89
0.865	6.94	3.9025
0.865	6.965	3.915
0.865	6.99	3.9275
0.865	7.015	3.94
0.865	7.04	3.9525
0.865	7.065	3.965
0.865	7.09	3.9775
0.865	7.115	3.99
0.865	7.14	4.0025
0.865	7.165	4.015
0.865	7.19	4.0275
0.865	7.215	4.04
0.865	7.24	4.0525
0.865	7.265	4.065
0.865	7.29	4.0775
0.865	7.315	4.09
0.865	7.34	4.1025
0.865	7.365	4.115
0.865	7.39	4.1275
0.865	7.415	4.14
0.865	7.44	4.1525
0.865	7.465	4.165
0.865	7.49	4.1775
0.865	7.515	4.19
0.865	7.54	4.2025
0.865	7.565	4.215
0.865	7.59	4.2275
0.865	7.615	4.24
0.865	7.64	4.2525
0.865	7.665	4.265
0.865	7.69	4.2775
0.865	7.715	4.29
0.865	7.74	4.3025
0.865	7.765	4.315
0.865	7.79	4.3275
0.865	7.815	4.34
0.865	7.84	4.3525
0.865	7.865	4.365
0.865	7.89	4.3775
0.865	7.915	4.39
0.865	7.94	4.4025
0.865	7.965	4.415
0.865	7.99	4.4275
0.865	8.015	4.44
0.865	8.04	4.4525
0.865	8.065	4.465
0.865	8.09	4.4775
0.865	8.115	4.49
0.865	8.14	4.5025
0.865	8.165	4.515
0.865	8.19	4.5275
0.865	8.215	4.54
0.865	8.24	4.5525
0.865	8.265	4.565
0.865	8.29	4.5775
0.865	8.315	4.59
0.865	8.34	4.6025
0.865	8.365	4.615
0.865	8.39	4.6275
0.865	8.415	4.64
0.865	8.44	4.6525
0.865	8.465	4.665
0.865	8.49	4.6775
0.865	8.515	4.69
0.865	8.54	4.7025
0.865	8.565	4.715
0.865	8.59	4.7275
0.865	8.615	4.74
0.865	8.64	4.7525
0.865	8.665	4.765
0.865	8.69	4.7775
0.865	8.715	4.79
0.865	8.74	4.8025
0.865	8.765	4.815
0.865	8.79	4.8275
0.865	8.815	4.84
0.865	8.84	4.8525
0.865	8.865	4.865
0.865	8.89	4.8775
0.865	8.915	4.89
0.865	8.94	4.9025
0.865	8.965	4.915
0.865	8.99	4.9275
0.865	9.015	4.94
0.865	9.04	4.9525
0.865	9.065	4.965
0.865	9.09	4.9775
0.865	9.115	4.99
0.865	9.14	5.0025
0.865	9.165	5.015
0.865	9.19	5.0275
0.865	9.215	5.04
0.865	9.24	5.0525
0.865	9.265	5.065
0.865	9.29	5.0775
0.865	9.315	5.09
0.865	9.34	5.1025
0.865	9.365	5.115
0.865	9.39	5.1275
0.865	9.415	5.14
0.865	9.44	5.1525
0.865	9.465	5.165
0.865	9.49	5.1775
0.865	9.515	5.19
0.865	9.54	5.2025
0.865	9.565	5.215
0.865	9.59	5.2275
0.865	9.615	5.24
0.865	9.64	5.2525
0.865	9.665	5.265
0.865	9.69	5.2775
0.865	9.715	5.29
0.865	9.74	5.3025
0.865	9.765	5.315
0.865	9.79	5.3275
0.865	9.815	5.34
0.865	9.84	5.3525
0.865	9.865	5.365
0.865	9.89	5.3775
0.865	9.915	5.39
0.865	9.94	5.4025
0.865	9.965	5.415
0.865	9.99	5.4275
0.865	10.015	5.44
0.865	10.04	5.4525
0.865	10.065	5.465
0.865	10.09	5.4775
0.865	10.115	5.49
0.865	10.14	5.5025
0.865	10.165	5.515
0.865	10.19	5.5275
0.865	10.215	5.54
0.865	10.24	5.5525
0.865	10.265	5.565
0.865	10.29	5.5775
0.865	10.315	5.59
0.865	10.34	5.6025
0.865	10.365	5.615
0.865	10.39	5.6275
0.865	10.415	5.64
0.865	10.44	5.6525
0.865	10.465	5.665
0.865	10.49	5.6775
0.865	10.515	5.69
0.865	10.54	5.7025
0.865	10.565	5.715
0.865	10.59	5.7275
0.865	10.615	5.74
0.865	10.64	5.7525
0.865	10.665	5.765
0.865	10.69	5.7775
0.865	10.715	5.79
0.865	10.74	5.8025
0.865	10.765	5.815
0.865	10.79	5.8275
0.865	10.815	5.84
0.865	10.84	5.8525
0.865	10.865	5.865
0.865	10.89	5.8775
0.865	10.915	5.89
0.865	10.94	5.9025
0.865	10.965	5.915
0.865	10.99	5.9275
0.865	11.015	5.94
